candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
DBC + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1867199.1903,132800.8097,"{""DBC"": 24, ""XLV"": 4}",2,0.205068,0.180002,-0.190808,-0.163802,-0.025448,-0.022848,0.373135,0.339102,1.673272,1.717215,-0.000273,-0.000395,0.162454,0.265827,0.760965,0.715373,12.223556,14.15322,10.217694,-0.000122,-0.103373,0.045593,0.045593,0.043942,2.626124,33038140848.53505,0.236614,0.583691,0.396095,0.358272,0.304734,0.0,0.345073,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""XLV"": 7.4761, ""__CASH__"": 1.1067}"
XLU + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1931694.471497,68305.528503,"{""XLU"": 14, ""XLE"": 12}",2,0.205068,0.182881,-0.190808,-0.170399,-0.025448,-0.023108,0.373135,0.354757,1.673272,1.775787,-0.000273,-0.000367,0.162454,0.253335,0.760965,0.739759,10.8196,10.69596,9.195665,-9.4e-05,-0.090882,0.021207,0.021207,0.102515,6.126618,1652371120898.9595,0.077981,0.295865,0.477185,0.062936,0.678512,0.327885,0.272442,"Sharpe 개선, Stress 방어, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLU"": 7.955, ""XLE"": 8.1425, ""__CASH__"": 0.5692}"
XLU + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1943234.546709,56765.453291,"{""XLU"": 14, ""IEF"": 7}",2,0.205068,0.175459,-0.190808,-0.174792,-0.025448,-0.021946,0.373135,0.333316,1.673272,1.728704,-0.000273,-0.000279,0.162454,0.252294,0.760965,0.693601,14.438956,8.393566,13.760066,-6e-06,-0.089841,0.067364,0.067364,0.055432,3.312791,1255579678720.9255,0.786441,0.104185,0.729726,0.621951,0.378056,0.247542,0.554414,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLU"": 7.955, ""IEF"": 8.2386, ""__CASH__"": 0.473}"
XLU + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1859583.984441,140416.015559,"{""XLU"": 14, ""TLT"": 7}",2,0.205068,0.175438,-0.190808,-0.17718,-0.025448,-0.021864,0.373135,0.330451,1.673272,1.71258,-0.000273,-0.000317,0.162454,0.252427,0.760965,0.692607,14.449271,7.142136,14.084326,-4.3e-05,-0.089973,0.068358,0.068358,0.039307,2.349138,1652371120898.9595,0.836771,0.0,0.621926,0.633987,0.275158,0.327885,0.524564,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLU"": 7.955, ""TLT"": 7.5415, ""__CASH__"": 1.1701}"
XLU + SHY,bond|defensive,PASS,PASS,20.0,2000000.0,1923727.795973,76272.204027,"{""XLU"": 14, ""SHY"": 8}",2,0.205068,0.175528,-0.190808,-0.169916,-0.025448,-0.021996,0.373135,0.334552,1.673272,1.735058,-0.000273,-0.000271,0.162454,0.251834,0.760965,0.693922,14.405023,10.948884,13.563253,2e-06,-0.089381,0.067043,0.067043,0.061786,3.692503,534241831706.99005,0.755893,0.316922,0.752627,0.618059,0.418601,0.101485,0.587212,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLU"": 7.955, ""SHY"": 8.0761, ""__CASH__"": 0.6356}"
XLP + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1855834.911372,144165.088628,"{""XLP"": 7, ""XLE"": 12}",2,0.205068,0.182318,-0.190808,-0.163034,-0.025448,-0.023096,0.373135,0.348697,1.673272,1.748033,-0.000273,-0.000418,0.162454,0.250823,0.760965,0.73528,11.09419,14.555632,9.242445,-0.000145,-0.088369,0.025686,0.025686,0.074761,4.467928,2488623226050.437,0.085242,0.617193,0.328463,0.117178,0.5014,0.497211,0.305684,"MDD 개선, Sharpe 개선, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLP"": 7.3228, ""XLE"": 8.1425, ""__CASH__"": 1.2014}"
XLP + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1867374.986584,132625.013416,"{""XLP"": 7, ""IEF"": 7}",2,0.205068,0.174927,-0.190808,-0.167141,-0.025448,-0.021931,0.373135,0.327338,1.673272,1.69979,-0.000273,-0.000331,0.162454,0.250177,0.760965,0.689122,14.698437,12.403558,13.819921,-5.8e-05,-0.087723,0.071843,0.071843,0.026518,1.584797,1255579678720.9255,0.795732,0.438027,0.581004,0.676194,0.193543,0.247542,0.581663,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLP"": 7.3228, ""IEF"": 8.2386, ""__CASH__"": 1.1052}"
XLP + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1783724.424316,216275.575684,"{""XLP"": 7, ""TLT"": 7}",2,0.205068,0.174847,-0.190808,-0.169662,-0.025448,-0.021835,0.373135,0.324499,1.673272,1.684327,-0.000273,-0.000368,0.162454,0.250504,0.760965,0.688129,14.737266,11.082063,14.194835,-9.5e-05,-0.088051,0.072837,0.072837,0.011054,0.660649,2488623226050.437,0.853924,0.328009,0.473204,0.688229,0.094864,0.497211,0.562286,"CVaR 개선, 노출(beta/corr) 감소, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLP"": 7.3228, ""TLT"": 7.5415, ""__CASH__"": 1.8023}"
XLP + SHY,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1847868.235848,152131.764152,"{""XLP"": 7, ""SHY"": 8}",2,0.205068,0.175054,-0.190808,-0.162071,-0.025448,-0.021978,0.373135,0.328555,1.673272,1.705505,-0.000273,-0.000323,0.162454,0.249606,0.760965,0.689444,14.63638,15.060286,13.634578,-5e-05,-0.087152,0.071522,0.071522,0.032233,1.926335,534241831706.99005,0.766964,0.659207,0.603905,0.672301,0.230012,0.101485,0.616365,"CVaR 개선, 노출(beta/corr) 감소, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLP"": 7.3228, ""SHY"": 8.0761, ""__CASH__"": 1.2678}"
XLE + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1965728.750488,34271.249512,"{""XLE"": 12, ""IEF"": 7}",2,0.205068,0.179757,-0.190808,-0.159378,-0.025448,-0.022649,0.373135,0.340596,1.673272,1.727868,-0.000273,-0.000331,0.162454,0.247698,0.760965,0.711723,12.343055,16.47195,10.999167,-5.8e-05,-0.085245,0.049243,0.049243,0.054596,3.262824,1255579678720.9255,0.35791,0.776731,0.579077,0.402478,0.37272,0.247542,0.486327,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLE"": 8.1425, ""IEF"": 8.2386, ""__CASH__"": 0.2856}"
XLE + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1882078.18822,117921.81178,"{""XLE"": 12, ""TLT"": 7}",2,0.205068,0.179556,-0.190808,-0.16192,-0.025448,-0.022553,0.373135,0.337758,1.673272,1.713995,-0.000273,-0.000369,0.162454,0.247988,0.760965,0.710729,12.440962,15.139597,11.37504,-9.6e-05,-0.085534,0.050236,0.050236,0.040723,2.433729,3906806844881.679,0.416251,0.66581,0.471277,0.414514,0.284191,0.784367,0.482194,"유동성 양호, MDD 개선, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLE"": 8.1425, ""TLT"": 7.5415, ""__CASH__"": 0.9827}"
XLE + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1946221.999752,53778.000248,"{""XLE"": 12, ""SHY"": 8}",2,0.205068,0.179998,-0.190808,-0.154261,-0.025448,-0.022685,0.373135,0.341796,1.673272,1.73222,-0.000273,-0.000324,0.162454,0.247141,0.760965,0.712044,12.22533,19.153771,10.855916,-5e-05,-0.084687,0.048921,0.048921,0.058948,3.522903,534241831706.99005,0.335676,1.0,0.601978,0.398586,0.400491,0.101485,0.522864,"MDD 개선, Stress 방어, Sharpe 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLE"": 8.1425, ""SHY"": 8.0761, ""__CASH__"": 0.4482}"
XLE + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1874228.605937,125771.394063,"{""XLE"": 12, ""XLV"": 4}",2,0.205068,0.183439,-0.190808,-0.160907,-0.025448,-0.023218,0.373135,0.347954,1.673272,1.733294,-0.000273,-0.000281,0.162454,0.273897,0.760965,0.744955,10.547369,15.670665,8.761296,-8e-06,-0.111443,0.01601,0.01601,0.060021,3.587069,2989320532484.5806,0.01056,0.710022,0.724558,0.0,0.407343,0.598593,0.361276,"Stress 방어, MDD 개선, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLE"": 8.1425, ""XLV"": 7.4761, ""__CASH__"": 1.0481}"
IEF + XLV,bond|defensive,PASS,PASS,20.0,2000000.0,1885768.681149,114231.318851,"{""IEF"": 7, ""XLV"": 4}",2,0.205068,0.176043,-0.190808,-0.165196,-0.025448,-0.022101,0.373135,0.326619,1.673272,1.684926,-0.000273,-0.000193,0.162454,0.273197,0.760965,0.698798,14.154164,13.42254,13.152025,8e-05,-0.110743,0.062168,0.062168,0.011654,0.696482,1255579678720.9255,0.692065,0.52286,0.977099,0.559015,0.09869,0.247542,0.620362,"Stress 방어, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""IEF"": 8.2386, ""XLV"": 7.4761, ""__CASH__"": 0.9519}"
TLT + XLV,bond|defensive,PASS,PASS,20.0,2000000.0,1802118.118881,197881.881119,"{""TLT"": 7, ""XLV"": 4}",2,0.205068,0.175973,-0.190808,-0.167609,-0.025448,-0.022008,0.373135,0.323779,1.673272,1.669461,-0.000273,-0.000231,0.162454,0.273407,0.760965,0.697804,14.188381,12.158227,13.518607,4.2e-05,-0.110954,0.063161,0.063161,-0.003811,-0.227765,2989320532484.5806,0.748963,0.417603,0.869299,0.571051,0.0,0.598593,0.606552,"Stress 방어, CVaR 개선, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""TLT"": 7.5415, ""XLV"": 7.4761, ""__CASH__"": 1.649}"
SHY + XLV,bond|defensive,PASS,PASS,20.0,2000000.0,1866261.930413,133738.069587,"{""SHY"": 8, ""XLV"": 4}",2,0.205068,0.176166,-0.190808,-0.160267,-0.025448,-0.022141,0.373135,0.327836,1.673272,1.690659,-0.000273,-0.000185,0.162454,0.272608,0.760965,0.699119,14.094262,16.005734,12.992856,8.8e-05,-0.110155,0.061846,0.061846,0.017387,1.039103,534241831706.99005,0.667359,0.737918,1.0,0.555123,0.135274,0.101485,0.655273,"Stress 방어, MDD 개선, CVaR 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""SHY"": 8.0761, ""XLV"": 7.4761, ""__CASH__"": 1.1145}"
